day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
691,,,,,,,,,,
692,12.0,5.0,16.0,10.0,4.0,,4.0,26.0,11.0,8.020806277010642
693,,,,,,,,,,
694,,,,,,,,,,
695,10.0,11.0,10.0,7.0,18.0,,4.0,10.0,10.0,4.281744192888376
696,,,,,,,,,,
697,,,,,,,,,,
698,,,,,,,,,,
699,6.0,12.0,17.0,4.0,4.0,,6.0,4.0,7.571428571428571,5.028490259085155
700,,,,,,,,,,
701,,,,,,,,,,
702,10.0,7.0,9.0,6.0,3.0,,6.0,1.0,6.0,3.1622776601683795
703,,,,,,,,,,
704,,,,,,,,,,
705,20.0,11.0,10.0,13.0,9.0,,6.0,7.0,10.857142857142858,4.6700667885506535
706,,,,,,,,,,
707,,,,,,,,,,
708,16.0,18.0,7.0,4.0,9.0,,9.0,11.0,10.571428571428571,4.928053803045811
709,,,,,,,,,,
710,8.0,6.0,24.0,4.0,17.0,,5.0,8.0,10.285714285714286,7.40977475398287
711,,,,,,,,,,
712,,,,,,,,,,
713,,,,,,,,,,
