day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
653,,,,,,,,,,
654,4.0,34.0,2.0,1.0,4.0,,1.0,1.0,6.714285714285714,12.106668764421887
655,,,,,,,,,,
656,,,,,,,,,,
657,5.0,16.0,7.0,2.0,2.0,,1.0,0.0,4.714285714285714,5.5291435658181785
658,,,,,,,,,,
659,,,,,,,,,,
660,7.0,21.0,4.0,2.0,0.0,,1.0,4.0,5.571428571428571,7.184639700016113
661,,,,,,,,,,
662,,,,,,,,,,
663,,,,,,,,,,
664,,,,,,,,,,
665,,,,,,,,,,
666,2.0,45.0,3.0,2.0,2.0,,2.0,1.0,8.142857142857142,16.262723956219343
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,,,,,,,,,,
671,3.0,17.0,4.0,12.0,7.0,,8.0,2.0,7.571428571428571,5.380741673076394
672,,,,,,,,,,
673,,,,,,,,,,
674,2.0,9.0,1.0,7.0,4.0,,2.0,0.0,3.5714285714285716,3.3094381626464866
675,,,,,,,,,,
676,,,,,,,,,,
677,,,,,,,,,,
678,,,,,,,,,,
679,2.0,16.0,3.0,10.0,0.0,,3.0,3.0,5.285714285714286,5.648430038936652
680,,,,,,,,,,
681,,,,,,,,,,
682,1.0,5.0,3.0,10.0,1.0,,4.0,3.0,3.857142857142857,3.0783421635988546
683,,,,,,,,,,
684,,,,,,,,,,
685,,,,,,,,,,
686,2.0,3.0,1.0,13.0,0.0,,4.0,4.0,3.857142857142857,4.29839394148448
687,,,,,,,,,,
688,,,,,,,,,,
689,5.0,4.0,1.0,12.0,6.0,,4.0,6.0,5.428571428571429,3.3594217189442417
690,,,,,,,,,,
691,,,,,,,,,,
692,3.0,2.0,1.0,20.0,0.0,,2.0,2.0,4.285714285714286,6.993193970194301
693,,,,,,,,,,
694,,,,,,,,,,
695,9.0,2.0,1.0,1.0,1.0,,0.0,1.0,2.142857142857143,3.0783421635988546
696,,,,,,,,,,
697,,,,,,,,,,
698,,,,,,,,,,
699,13.0,7.0,4.0,3.0,1.0,,4.0,4.0,5.142857142857143,3.891382420536068
700,,,,,,,,,,
701,,,,,,,,,,
702,2.0,9.0,5.0,4.0,4.0,,11.0,2.0,5.285714285714286,3.450327796711771
703,,,,,,,,,,
704,,,,,,,,,,
705,12.0,6.0,1.0,5.0,2.0,,0.0,6.0,4.571428571428571,4.07664661444276
706,,,,,,,,,,
707,,,,,,,,,,
708,5.0,2.0,2.0,6.0,3.0,,3.0,5.0,3.7142857142857144,1.6035674514745464
709,,,,,,,,,,
710,5.0,2.0,3.0,5.0,0.0,,5.0,1.0,3.0,2.0816659994661326
711,,,,,,,,,,
