day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
633,14.0,1.0,9.0,2.0,29.0,,3.0,2.0,8.571428571428571,10.179344164485629
634,,,,,,,,,,
635,,,,,,,,,,
636,,,,,,,,,,
637,,,,,,,,,,
638,13.0,4.0,11.0,1.0,11.0,,1.0,6.0,6.714285714285714,4.990467102863408
639,,,,,,,,,,
640,6.0,1.0,3.0,4.0,6.0,,7.0,3.0,4.285714285714286,2.138089935299395
641,,,,,,,,,,
642,,,,,,,,,,
643,1.0,0.0,8.0,4.0,8.0,,6.0,2.0,4.142857142857143,3.2877840272018797
644,,,,,,,,,,
645,,,,,,,,,,
646,11.0,2.0,4.0,2.0,4.0,,11.0,4.0,5.428571428571429,3.909694909544003
647,,,,,,,,,,
648,,,,,,,,,,
649,,,,,,,,,,
650,5.0,4.0,1.0,8.0,4.0,,13.0,8.0,6.142857142857143,3.8913824205360674
651,,,,,,,,,,
652,1.0,4.0,6.0,3.0,15.0,,5.0,1.0,5.0,4.795831523312719
653,,,,,,,,,,
654,7.0,0.0,2.0,2.0,4.0,,6.0,1.0,3.142857142857143,2.6095064302514777
655,,,,,,,,,,
656,,,,,,,,,,
657,20.0,2.0,4.0,6.0,11.0,,3.0,9.0,7.857142857142857,6.25642526870234
658,,,,,,,,,,
659,,,,,,,,,,
660,11.0,14.0,6.0,6.0,16.0,,6.0,8.0,9.571428571428571,4.1576092031015
661,,,,,,,,,,
662,,,,,,,,,,
663,,,,,,,,,,
664,,,,,,,,,,
665,,,,,,,,,,
666,8.0,3.0,8.0,6.0,18.0,,2.0,1.0,6.571428571428571,5.769377287516763
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,,,,,,,,,,
671,55.0,0.0,5.0,11.0,6.0,,3.0,0.0,11.428571428571429,19.58619533291363
672,,,,,,,,,,
673,,,,,,,,,,
674,5.0,0.0,4.0,0.0,5.0,,5.0,2.0,3.0,2.309401076758503
675,,,,,,,,,,
676,,,,,,,,,,
677,,,,,,,,,,
678,,,,,,,,,,
679,5.0,0.0,9.0,4.0,18.0,,1.0,3.0,5.714285714285714,6.156684327197709
680,,,,,,,,,,
681,,,,,,,,,,
682,12.0,3.0,36.0,1.0,21.0,,8.0,0.0,11.571428571428571,13.023787760058424
683,,,,,,,,,,
684,,,,,,,,,,
685,,,,,,,,,,
686,11.0,5.0,5.0,0.0,12.0,,4.0,5.0,6.0,4.163331998932265
687,,,,,,,,,,
688,,,,,,,,,,
689,12.0,0.0,14.0,5.0,7.0,,6.0,5.0,7.0,4.69041575982343
690,,,,,,,,,,
691,,,,,,,,,,
692,43.0,0.0,21.0,1.0,14.0,,11.0,4.0,13.428571428571429,15.064938796834886
693,,,,,,,,,,
694,,,,,,,,,,
695,6.0,1.0,15.0,2.0,11.0,,2.0,5.0,6.0,5.228129047119374
696,,,,,,,,,,
697,,,,,,,,,,
698,,,,,,,,,,
699,28.0,3.0,30.0,11.0,36.0,,12.0,13.0,19.0,12.220201853215574
700,,,,,,,,,,
701,,,,,,,,,,
702,13.0,5.0,7.0,8.0,30.0,,6.0,1.0,10.0,9.521904571390467
703,,,,,,,,,,
704,,,,,,,,,,
705,12.0,1.0,8.0,1.0,13.0,,0.0,0.0,5.0,5.830951894845301
706,,,,,,,,,,
707,,,,,,,,,,
708,8.0,2.0,5.0,4.0,39.0,,4.0,2.0,9.142857142857142,13.322019009001243
709,,,,,,,,,,
710,3.0,0.0,2.0,3.0,9.0,,7.0,2.0,3.7142857142857144,3.147183169877773
711,,,,,,,,,,
712,,,,,,,,,,
713,,,,,,,,,,
